,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Maternal Disorders,HIV/AIDS,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Diarrheal Diseases,Neoplasms,Diabetes Mellitus,Chronic Kidney Disease,Protein-Energy Malnutrition,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases
306,Denmark,DNK,1996,82,1952,364,91,0,49,5,171,57,24444,2034,166,102,16484,933,572,18,3955,1033,2899
307,Denmark,DNK,1997,73,1991,363,87,0,49,5,73,54,23181,1879,160,100,16415,1026,592,21,4028,1066,2975
308,Denmark,DNK,1998,64,2030,361,92,0,47,3,48,52,21902,1751,151,98,16320,1094,612,27,4070,1066,2977
309,Denmark,DNK,1999,63,2096,370,104,0,50,4,51,50,21561,1730,143,109,16498,1205,652,39,4195,1109,3068
310,Denmark,DNK,2000,61,2143,375,109,0,48,1,35,49,20688,1682,153,120,16384,1257,691,50,4175,1073,3028
311,Denmark,DNK,2001,58,2188,393,112,0,49,3,40,49,20762,1797,152,142,16572,1337,732,61,4228,1088,3092
312,Denmark,DNK,2002,50,2201,406,122,0,49,3,43,49,20444,1970,147,176,16713,1416,777,77,4228,1115,3133
313,Denmark,DNK,2003,51,2188,410,121,0,48,2,50,46,19630,2065,149,198,16713,1421,801,80,4143,1125,3109
314,Denmark,DNK,2004,45,2177,413,119,0,47,1,47,45,18708,2106,150,216,16759,1409,813,82,4018,1122,3072
315,Denmark,DNK,2005,45,2183,419,113,0,45,1,40,42,17847,2136,149,237,16753,1401,824,79,3944,1106,3038
316,Denmark,DNK,2006,43,2213,432,110,0,45,4,32,40,17380,2215,134,266,16992,1420,854,76,3970,1133,3057
317,Denmark,DNK,2007,37,2239,447,105,0,45,2,36,40,16909,2296,143,289,17172,1438,896,71,4029,1136,3035
318,Denmark,DNK,2008,37,2248,459,95,0,41,3,30,36,16250,2346,141,303,17285,1423,919,64,4055,1118,2973
319,Denmark,DNK,2009,37,2264,474,91,0,38,3,39,35,15846,2401,125,332,17514,1422,959,60,4139,1109,2928
320,Denmark,DNK,2010,37,2278,484,86,0,36,1,41,34,15291,2379,121,350,17632,1389,1001,53,4151,1086,2846
321,Denmark,DNK,2011,35,2311,492,77,0,34,2,30,30,14680,2351,118,362,17448,1368,1024,47,4156,1031,2717
322,Denmark,DNK,2012,32,2349,505,75,0,34,1,34,29,14343,2337,115,374,17464,1353,1060,44,4190,995,2629
323,Denmark,DNK,2013,32,2385,517,75,0,32,1,35,28,14076,2344,117,382,17464,1347,1083,43,4241,969,2570
324,Denmark,DNK,2014,30,2425,523,73,0,32,2,23,26,13837,2296,124,384,17440,1329,1088,42,4233,941,2517
325,Denmark,DNK,2015,29,2474,535,72,0,30,1,29,27,13871,2313,121,382,17459,1336,1103,42,4280,918,2493
326,Denmark,DNK,2016,30,2544,550,75,0,31,1,27,26,14307,2362,118,377,17626,1358,1101,44,4344,931,2550
327,Denmark,DNK,2017,31,2605,566,78,0,31,1,26,26,14668,2402,116,375,17867,1384,1110,46,4421,941,2598
328,Denmark,DNK,2018,31,2651,583,79,0,31,1,25,27,14986,2431,113,373,18188,1408,1120,47,4497,948,2639
329,Denmark,DNK,2019,31,2703,600,81,0,32,1,24,27,15330,2473,110,372,18488,1434,1133,48,4572,955,2684
330,Estonia,EST,1990,23,330,84,16,0,217,7,1,75,11068,219,138,3,3486,91,52,12,332,143,457
331,Estonia,EST,1991,22,338,86,15,0,226,6,1,82,11356,234,124,3,3605,98,56,12,335,154,475
332,Estonia,EST,1992,21,343,84,13,0,219,5,1,87,11120,243,118,3,3535,100,58,10,323,155,473
333,Estonia,EST,1993,22,349,87,12,0,226,5,1,108,11721,279,103,3,3742,111,66,9,336,187,528
334,Estonia,EST,1994,22,354,90,10,0,235,6,1,136,12227,324,93,3,3896,123,84,8,351,222,583
335,Estonia,EST,1995,22,358,86,9,0,207,5,1,142,11472,329,87,3,3685,116,88,7,327,226,572
336,Estonia,EST,1996,17,362,80,7,0,155,1,3,125,10265,299,68,2,3314,106,86,5,288,205,522
337,Estonia,EST,1997,17,369,81,7,0,150,2,3,125,10144,303,58,2,3347,112,96,5,284,226,550
338,Estonia,EST,1998,17,376,87,6,0,139,2,3,128,10539,325,52,2,3525,126,111,4,296,265,608
339,Estonia,EST,1999,17,382,86,6,0,131,2,1,117,10049,310,51,3,3407,130,114,4,284,268,599
340,Estonia,EST,2000,17,394,88,5,0,115,4,5,106,9971,317,48,2,3439,139,124,3,283,291,627
341,Estonia,EST,2001,17,401,92,5,0,122,1,5,107,10153,327,44,2,3576,158,132,3,292,327,674
342,Estonia,EST,2002,16,408,92,4,0,110,1,4,98,9826,309,38,2,3549,162,130,3,291,332,674
343,Estonia,EST,2003,15,415,94,4,0,100,3,8,88,9615,283,38,2,3545,176,131,2,295,333,672
344,Estonia,EST,2004,14,425,95,4,0,93,3,20,82,9350,264,36,2,3589,194,134,2,297,341,680
345,Estonia,EST,2005,13,436,97,3,0,84,2,32,71,9133,240,34,2,3622,197,145,2,293,347,685
346,Estonia,EST,2006,12,445,100,4,0,82,1,46,69,8969,229,32,2,3711,198,154,2,299,357,691
347,Estonia,EST,2007,12,459,104,4,0,84,0,37,66,8947,226,32,2,3870,200,171,2,306,373,713
348,Estonia,EST,2008,11,474,104,3,0,74,0,41,55,8464,207,29,2,3795,182,180,2,294,345,668
349,Estonia,EST,2009,9,492,105,3,0,66,0,48,48,8195,200,25,2,3832,165,199,1,289,320,635
350,Estonia,EST,2010,8,510,103,2,0,60,1,43,41,7720,188,22,2,3695,142,217,1,277,291,585
351,Estonia,EST,2011,8,533,108,3,0,58,1,55,39,7795,197,18,2,3809,141,250,1,284,297,593
352,Estonia,EST,2012,6,562,111,2,0,54,1,48,36,7757,206,17,2,3806,137,280,1,289,296,590
353,Estonia,EST,2013,6,593,113,2,0,48,1,51,31,7602,208,14,3,3740,135,305,1,286,284,573
354,Estonia,EST,2014,6,624,116,2,0,49,0,46,29,7673,223,14,3,3838,135,339,1,298,296,592
355,Estonia,EST,2015,6,649,117,2,0,44,0,43,26,7510,221,14,3,3774,134,356,1,295,290,581
356,Estonia,EST,2016,6,676,123,2,0,43,1,40,26,7810,228,13,3,3882,143,389,1,304,298,599
357,Estonia,EST,2017,6,703,124,2,0,44,1,38,25,7977,226,12,3,3862,141,368,1,304,287,591
358,Estonia,EST,2018,6,732,126,2,0,43,0,36,25,8125,225,11,3,3844,141,359,1,304,283,588
359,Estonia,EST,2019,6,757,127,2,0,42,0,34,24,8201,224,11,3,3832,140,349,1,303,277,584
360,Finland,FIN,1990,49,1380,316,9,0,169,4,14,157,24657,2578,164,57,10337,583,213,2,1253,619,1782
361,Finland,FIN,1991,47,1429,321,8,0,170,4,19,148,24334,2612,164,57,10386,577,217,1,1247,643,1837
362,Finland,FIN,1992,43,1486,332,7,0,165,4,23,144,24417,2718,150,56,10537,581,226,1,1270,665,1901
363,Finland,FIN,1993,41,1533,341,7,0,155,4,21,137,24274,2837,133,55,10592,576,232,2,1287,670,1932
364,Finland,FIN,1994,38,1569,338,7,0,152,6,20,129,23276,2781,127,53,10445,548,233,2,1266,668,1917
365,Finland,FIN,1995,34,1620,351,8,0,149,3,23,130,23322,2846,115,53,10591,546,241,2,1314,696,1977
366,Finland,FIN,1996,29,1669,361,8,0,151,3,30,129,23117,2961,106,55,10659,529,261,2,1367,712,2022
367,Finland,FIN,1997,28,1719,373,8,0,160,3,11,126,23044,2977,102,52,10749,522,267,2,1423,738,2071
368,Finland,FIN,1998,28,1758,383,8,0,154,3,11,120,22752,2966,97,53,10800,513,271,2,1470,753,2088
369,Finland,FIN,1999,29,1795,393,9,0,163,3,13,118,22542,2945,92,52,10813,502,278,2,1485,770,2107
370,Finland,FIN,2000,29,1843,406,9,0,159,4,11,118,22508,2841,87,52,10883,499,288,2,1497,805,2153
371,Finland,FIN,2001,28,1876,419,9,0,153,3,5,110,22348,2566,80,54,10975,486,301,3,1512,844,2180
372,Finland,FIN,2002,28,1906,436,9,0,152,3,9,105,22525,2316,77,60,11136,483,315,3,1522,898,2242
373,Finland,FIN,2003,27,1929,449,8,0,150,3,13,97,22410,1984,82,62,11285,473,327,3,1530,963,2314
374,Finland,FIN,2004,26,1945,456,9,0,150,5,11,91,22077,1602,87,58,11408,462,345,3,1520,1072,2434
375,Finland,FIN,2005,25,1998,469,9,0,148,3,9,86,22009,1263,82,63,11534,452,366,3,1555,1160,2526
376,Finland,FIN,2006,24,2062,487,9,0,143,4,13,81,21976,1017,74,69,11693,437,392,3,1592,1201,2563
377,Finland,FIN,2007,23,2138,507,9,0,142,2,16,77,22186,876,74,79,11909,439,420,4,1634,1272,2643
378,Finland,FIN,2008,22,2222,527,9,0,137,4,9,73,22278,759,72,82,12089,433,450,4,1656,1302,2656
379,Finland,FIN,2009,21,2294,550,10,0,133,2,5,70,22449,698,67,80,12340,424,480,4,1705,1322,2681
380,Finland,FIN,2010,19,2398,576,11,0,131,2,11,67,22765,646,63,75,12597,424,521,4,1746,1326,2679
381,Finland,FIN,2011,19,2498,597,11,0,125,1,8,65,22836,615,61,66,12785,424,562,4,1784,1310,2656
382,Finland,FIN,2012,17,2597,618,11,0,117,2,9,61,23045,600,58,58,13029,430,604,4,1819,1308,2641
383,Finland,FIN,2013,17,2701,638,11,0,117,1,6,57,23214,595,48,54,13279,436,640,5,1846,1298,2635
384,Finland,FIN,2014,16,2790,657,11,0,113,2,5,56,23336,596,50,47,13454,441,673,4,1870,1267,2601
385,Finland,FIN,2015,16,2900,669,12,0,108,2,6,52,23473,607,42,45,13634,450,698,5,1896,1228,2557
386,Finland,FIN,2016,15,3009,687,12,0,105,2,6,50,23815,632,42,43,13907,480,703,5,1944,1219,2574
387,Finland,FIN,2017,16,3104,698,12,0,106,2,6,53,24362,687,40,47,14091,481,698,5,1976,1201,2582
388,Finland,FIN,2018,16,3192,713,12,0,105,2,6,54,24871,732,39,49,14284,488,702,5,2008,1172,2581
389,Finland,FIN,2019,16,3280,727,12,0,104,2,5,55,25383,775,38,51,14495,496,706,6,2043,1152,2589
390,France,FRA,1990,466,18823,4255,2609,0,1026,109,3053,2388,172186,17669,2014,1041,147596,7446,7118,2432,22050,13686,29689
391,France,FRA,1991,453,19371,4313,2677,0,998,116,3967,2339,169588,18078,1985,1121,148992,7429,7014,2504,21797,13335,29177
392,France,FRA,1992,393,19956,4374,2753,0,973,115,4563,2308,167291,18584,1832,1191,150548,7446,6945,2584,21784,13058,28806
393,France,FRA,1993,379,20638,4473,2825,0,950,101,4924,2329,167072,19306,1709,1249,152384,7625,7013,2653,22020,12997,28747
394,France,FRA,1994,364,21209,4509,2873,0,937,109,5250,2325,164690,19483,1633,1284,152660,7700,6996,2700,21945,12819,28431
395,France,FRA,1995,358,21778,4627,2962,0,916,105,5077,2348,165357,20099,1536,1347,154276,7981,7079,2785,22259,12861,28538
396,France,FRA,1996,355,22325,4748,3031,0,902,116,3884,2332,166061,20662,1508,1402,155708,8394,7168,2854,22504,12918,28618
397,France,FRA,1997,344,22903,4805,3069,0,909,97,1702,2275,163930,20760,1529,1438,155859,8842,7189,2892,22295,12839,28389
398,France,FRA,1998,336,23639,4949,3119,0,934,94,1356,2242,164417,20812,1523,1539,158570,9807,7368,2941,22302,13001,28593
399,France,FRA,1999,330,24322,5064,3166,0,983,81,1297,2162,163565,20534,1538,1616,159827,10630,7571,2992,21733,12909,28352
400,France,FRA,2000,314,24825,5148,3230,0,1088,74,1274,2017,161160,19722,1629,1755,160035,11308,7837,3072,20090,12699,27799
401,France,FRA,2001,318,25339,5310,3273,0,1149,73,1225,1926,160172,18877,1651,1799,161674,11859,8120,3126,19298,12663,27734
402,France,FRA,2002,303,25974,5539,3347,0,1173,83,1223,1836,160175,18770,1566,1887,164176,12362,8450,3201,19039,12621,27811
403,France,FRA,2003,303,26630,5747,3427,0,1201,72,1151,1751,159153,18538,1542,1985,165898,12664,8658,3283,18900,12499,27729
404,France,FRA,2004,290,27036,5756,3271,0,1151,69,1135,1579,151611,17420,1494,1945,163565,12282,8576,3138,18058,11901,26661
405,France,FRA,2005,284,27698,5947,3298,0,1148,64,994,1498,150426,17550,1450,1987,165087,12314,8796,3168,18035,11805,26620
406,France,FRA,2006,262,28411,6122,3320,0,1153,70,982,1413,148618,17122,1464,2035,166220,12206,8995,3194,17837,11620,26523
407,France,FRA,2007,258,29156,6335,3388,0,1144,74,850,1333,147659,17219,1443,2093,168468,12146,9288,3260,17916,11447,26521
408,France,FRA,2008,254,30069,6603,3519,0,1151,66,774,1278,148533,17519,1463,2136,172168,12198,9694,3387,18207,11389,26877
409,France,FRA,2009,255,30913,6814,3614,0,1153,74,654,1237,148591,17800,1459,2086,175675,12164,9978,3479,18434,11363,27155
410,France,FRA,2010,252,31793,6945,3694,0,1145,78,584,1189,147786,17832,1462,1935,177632,11948,10261,3557,18614,11203,27272
411,France,FRA,2011,249,33094,7073,3742,0,1115,64,493,1144,147571,18173,1401,1620,180034,11784,10473,3605,18895,11024,27487
412,France,FRA,2012,245,34915,7282,3864,0,1085,61,501,1108,149170,18897,1412,1491,182809,11798,10870,3726,19343,10884,27763
413,France,FRA,2013,242,36797,7374,3895,0,1055,54,535,1063,148281,19110,1432,1366,184080,11611,11044,3758,19529,10661,27619
414,France,FRA,2014,232,38572,7394,3887,0,1011,50,429,1005,146793,19072,1391,1281,184299,11401,11089,3755,19498,10410,27346
415,France,FRA,2015,232,40527,7630,4084,0,1013,47,490,1001,151427,20301,1382,1321,188774,11781,11568,3943,20374,10631,28107
416,France,FRA,2016,227,41910,7549,4185,0,966,47,487,991,152387,20634,1332,1378,187823,11772,11602,4043,20421,10389,27947
417,France,FRA,2017,226,43470,7678,4383,0,957,46,479,1006,157291,21518,1237,1451,191346,12106,11966,4236,21022,10555,28598
418,France,FRA,2018,225,44853,7837,4571,0,949,46,468,1029,161856,22322,1185,1529,193603,12434,12326,4422,21512,10581,29128
419,France,FRA,2019,226,46008,7997,4734,0,944,46,457,1053,166496,23096,1142,1607,197313,12806,12700,4581,22060,10722,29763
420,Georgia,GEO,1990,76,848,258,15,0,489,26,2,468,35627,1925,1545,167,8161,695,352,4,1196,1719,2211
421,Georgia,GEO,1991,68,876,260,16,0,497,14,2,462,36558,1811,1476,143,8108,694,359,4,1053,1743,2226
422,Georgia,GEO,1992,63,900,260,15,0,543,8,2,452,37419,1697,1404,135,7864,702,364,4,966,1749,2234
423,Georgia,GEO,1993,63,923,251,13,0,489,13,2,420,36601,1515,1364,137,7335,713,350,3,928,1680,2138
424,Georgia,GEO,1994,60,948,246,13,0,503,6,2,429,37001,1334,1318,142,7024,737,348,3,878,1677,2126
425,Georgia,GEO,1995,60,972,221,10,0,410,22,2,424,33694,1186,1248,131,6384,708,317,3,778,1559,1968
426,Georgia,GEO,1996,59,1020,208,8,1,300,15,2,416,31898,1083,1198,116,6046,690,298,2,772,1482,1865
427,Georgia,GEO,1997,62,1082,216,8,0,252,19,2,416,32993,1015,1159,109,6116,734,302,2,812,1515,1897
428,Georgia,GEO,1998,65,1158,229,6,1,206,20,3,399,34497,973,1114,98,6194,826,314,1,887,1551,1944
429,Georgia,GEO,1999,63,1225,242,5,1,173,14,2,393,35724,942,1072,81,6276,905,309,1,952,1593,1979
430,Georgia,GEO,2000,55,1280,253,6,1,149,11,2,382,36520,945,1036,67,6401,963,302,1,1021,1593,1968
431,Georgia,GEO,2001,48,1326,261,4,1,136,10,2,364,36458,883,996,60,6451,951,360,1,1056,1578,1946
432,Georgia,GEO,2002,47,1374,284,4,1,129,16,2,353,38037,827,966,48,6803,990,438,1,1194,1638,2024
433,Georgia,GEO,2003,43,1406,304,3,1,107,19,2,319,38698,766,932,39,7020,1017,509,1,1305,1642,2035
434,Georgia,GEO,2004,40,1427,317,2,1,96,28,2,297,38606,721,906,32,7218,1037,574,1,1429,1678,2077
435,Georgia,GEO,2005,35,1422,314,2,1,84,22,1,273,37587,676,851,27,7145,983,642,1,1390,1602,1991
436,Georgia,GEO,2006,33,1408,307,2,1,82,25,1,256,35891,654,756,17,7140,962,665,1,1380,1560,1941
437,Georgia,GEO,2007,33,1391,292,3,1,87,27,3,243,33079,615,712,17,7121,973,672,1,1337,1526,1903
438,Georgia,GEO,2008,34,1419,293,3,1,96,32,4,255,32330,632,677,18,7416,1045,681,1,1317,1561,1972
439,Georgia,GEO,2009,34,1477,306,3,0,101,41,6,248,32977,651,646,18,7742,1119,724,1,1351,1584,2032
440,Georgia,GEO,2010,31,1518,319,5,0,98,28,8,244,33273,698,590,19,8023,1235,718,2,1368,1604,2104
441,Georgia,GEO,2011,30,1558,322,7,0,93,26,15,231,32700,729,548,20,8269,1356,719,3,1358,1608,2156
442,Georgia,GEO,2012,29,1582,317,10,0,93,23,51,230,31229,751,508,21,8436,1493,718,4,1319,1591,2184
443,Georgia,GEO,2013,29,1611,310,12,0,90,25,30,214,29960,777,468,20,8367,1502,710,5,1270,1565,2195
444,Georgia,GEO,2014,27,1638,309,13,0,87,22,60,196,29463,810,426,19,8354,1479,706,6,1240,1538,2180
445,Georgia,GEO,2015,26,1660,311,13,0,90,23,55,177,29325,873,388,19,8523,1468,709,6,1234,1555,2204
446,Georgia,GEO,2016,24,1693,316,12,0,87,22,34,189,30218,839,362,18,8537,1462,725,5,1254,1591,2219
447,Georgia,GEO,2017,23,1696,314,11,0,85,21,29,186,30238,816,332,17,8487,1437,720,5,1249,1589,2200
448,Georgia,GEO,2018,22,1708,309,10,0,82,20,26,181,29969,790,304,16,8418,1406,714,4,1236,1579,2172
449,Georgia,GEO,2019,21,1721,304,10,0,80,19,23,175,29709,765,278,15,8327,1374,706,4,1222,1562,2139
450,Germany,DEU,1990,595,29984,5811,210,0,934,108,1680,1950,451910,19090,2670,557,202621,21676,9348,108,39888,22263,42169
451,Germany,DEU,1991,566,30640,5837,180,0,901,96,1990,1770,440461,18259,2345,567,203710,22156,8997,93,39376,23277,43220
452,Germany,DEU,1992,524,31442,5842,164,0,858,82,2147,1612,426722,17614,2115,572,203503,22421,8764,87,38572,23676,43420
453,Germany,DEU,1993,500,32298,5947,153,0,818,70,2436,1489,421118,17486,1974,554,206180,23254,8820,82,38451,24280,44078
454,Germany,DEU,1994,476,33246,6102,151,0,802,66,2507,1398,414617,17566,1868,523,209315,23467,9130,82,38081,24691,44587
455,Germany,DEU,1995,451,33953,6345,160,0,766,62,2271,1342,409254,17684,1830,500,213267,23504,9868,88,37814,24919,44911
456,Germany,DEU,1996,436,34322,6556,158,0,715,70,1797,1273,401330,17637,1815,497,216937,23133,10421,87,37048,24844,44831
457,Germany,DEU,1997,410,34603,6704,159,0,701,66,1019,1163,389043,17471,1794,511,219700,22080,11004,88,35630,24382,44163
458,Germany,DEU,1998,383,34797,6874,155,0,659,55,763,1014,378220,17390,1706,544,224417,20652,12092,82,34386,23791,43501
459,Germany,DEU,1999,360,35251,7078,155,0,652,50,741,911,369813,17693,1679,597,232455,20019,13183,83,33596,23523,43341
460,Germany,DEU,2000,349,35327,7228,161,0,618,51,702,819,357679,17769,1621,688,243529,19544,14591,89,32657,23133,43094
461,Germany,DEU,2001,345,35229,7408,174,0,583,42,660,737,348711,17798,1565,801,249281,19330,15633,99,31780,22649,42859
462,Germany,DEU,2002,344,35209,7721,189,0,569,35,644,684,346347,18472,1521,976,255686,19577,16877,113,31962,22517,43301
463,Germany,DEU,2003,331,35066,8020,217,0,558,40,623,640,342145,19138,1510,1223,259062,19599,18025,135,32245,22329,43667
464,Germany,DEU,2004,311,35301,8156,243,0,517,45,611,577,330795,19142,1474,1496,259846,19146,18744,159,31676,21474,43170
465,Germany,DEU,2005,296,35731,8472,279,0,496,37,595,548,326879,19821,1397,1836,261980,19045,19800,191,31960,20968,43255
466,Germany,DEU,2006,287,35561,8768,317,0,481,45,599,520,321684,20064,1361,2213,262584,18785,20732,221,32179,20466,43197
467,Germany,DEU,2007,281,35246,9135,357,0,467,38,563,499,318687,20535,1376,2657,263688,18761,22015,253,32940,20155,43345
468,Germany,DEU,2008,273,35096,9576,404,0,466,41,561,476,317372,20919,1285,3096,264802,18959,23313,289,34054,20108,43882
469,Germany,DEU,2009,267,35857,10038,450,0,465,38,548,468,318239,21328,1247,3478,264542,19319,24688,328,35593,20107,44360
470,Germany,DEU,2010,260,37332,10424,508,0,461,42,552,460,319114,21385,1227,3765,258984,19561,26290,376,36809,19993,44649
471,Germany,DEU,2011,250,38347,10650,554,0,460,36,567,449,318181,21331,1222,3889,254502,19550,27594,416,37650,19738,44603
472,Germany,DEU,2012,240,39616,11016,612,0,460,33,521,449,323295,21689,1163,4140,253690,19809,29375,468,39078,19679,45017
473,Germany,DEU,2013,234,40848,11379,679,0,467,34,513,450,330674,22264,1176,4370,255452,20196,31198,523,40735,19938,45719
474,Germany,DEU,2014,222,42303,11539,739,0,460,35,493,436,331809,22305,1199,4450,254813,20131,32433,580,41462,19669,45516
475,Germany,DEU,2015,223,44103,12028,842,0,477,33,511,443,345971,23674,1255,4654,260050,21006,34600,664,43712,20265,46986
476,Germany,DEU,2016,222,45209,12257,874,0,480,33,467,444,349510,23986,1328,4587,262849,21307,35136,691,44334,20308,47368
477,Germany,DEU,2017,218,46086,12375,811,0,473,35,451,447,350343,24065,1209,4394,265156,21427,34419,640,44216,20267,47310
478,Germany,DEU,2018,216,47417,12566,790,0,469,35,436,453,355562,24448,1155,4312,268961,21798,34590,623,44533,20367,47714
479,Germany,DEU,2019,216,49557,12875,782,0,465,35,421,462,364285,25096,1098,4297,274088,22363,35220,616,45165,20492,48420
480,Greece,GRC,1990,43,2520,686,15,0,285,5,37,244,45678,1893,500,10,23726,1154,2948,8,2627,1748,2969
481,Greece,GRC,1991,43,2620,704,15,0,290,5,38,232,46304,1946,460,9,24536,1127,2986,9,2609,1756,2997
482,Greece,GRC,1992,44,2722,724,16,0,294,6,63,216,47068,2051,435,9,25363,1108,3049,9,2623,1778,3052
483,Greece,GRC,1993,47,2815,733,16,0,302,3,66,191,46931,2098,434,9,25785,1025,3091,9,2611,1735,3019
484,Greece,GRC,1994,51,2915,746,16,0,317,4,72,168,47482,2192,425,9,26304,960,3139,9,2634,1684,2978
485,Greece,GRC,1995,55,3009,762,16,0,331,3,64,154,48195,2298,410,9,26840,932,3120,8,2694,1630,2961
486,Greece,GRC,1996,56,3093,773,15,0,344,5,59,142,48429,2420,383,9,27285,920,3143,8,2739,1591,2933
487,Greece,GRC,1997,57,3163,783,14,0,343,3,37,127,48387,2527,359,9,27625,882,3081,8,2796,1534,2893
488,Greece,GRC,1998,57,3234,806,13,0,354,7,41,120,49152,2743,346,9,28280,860,3010,7,2888,1499,2890
489,Greece,GRC,1999,53,3287,823,12,0,363,7,33,120,49462,2871,322,10,28971,881,2995,6,3032,1477,2904
490,Greece,GRC,2000,51,3330,838,11,0,360,5,29,122,49187,3031,288,11,29421,904,2949,6,3210,1444,2919
491,Greece,GRC,2001,49,3374,856,10,0,359,6,18,128,48892,3065,264,11,29783,920,2901,6,3316,1409,2901
492,Greece,GRC,2002,49,3407,882,10,0,362,5,27,129,48768,3140,257,12,30000,969,2869,5,3399,1376,2905
493,Greece,GRC,2003,48,3443,910,9,0,372,6,20,132,48605,3199,225,13,30307,1028,2867,5,3493,1360,2914
494,Greece,GRC,2004,45,3491,938,8,0,374,8,16,131,47801,3184,220,14,30556,1101,2837,4,3623,1340,2904
495,Greece,GRC,2005,43,3570,972,7,0,368,5,12,136,47038,3147,210,14,30654,1159,2816,4,3850,1328,2924
496,Greece,GRC,2006,43,3691,1016,7,0,362,5,10,142,46733,3031,199,14,30777,1225,2812,4,4252,1315,2958
497,Greece,GRC,2007,44,3866,1087,6,0,389,6,20,161,48050,2862,193,16,31382,1300,2735,3,4845,1334,3061
498,Greece,GRC,2008,42,4050,1132,6,0,389,3,9,158,47016,2977,179,17,31598,1291,2833,3,5018,1316,3090
499,Greece,GRC,2009,41,4270,1178,6,0,400,7,18,168,47236,2784,186,18,31443,1278,2661,3,5487,1301,3132
500,Greece,GRC,2010,40,4509,1220,6,0,401,8,20,169,47087,2864,189,20,31350,1271,2699,3,5765,1277,3185
501,Greece,GRC,2011,39,4795,1283,6,0,403,7,22,175,48147,3102,169,23,31956,1299,2834,3,6056,1298,3330
502,Greece,GRC,2012,37,5070,1346,6,0,410,5,37,174,49105,3426,153,27,32636,1327,3059,3,6219,1310,3478
503,Greece,GRC,2013,34,5308,1358,7,0,396,4,42,156,47887,3787,163,31,32566,1318,3297,3,6035,1285,3518
504,Greece,GRC,2014,30,5584,1383,7,0,382,5,50,137,47176,4615,177,38,32688,1283,3844,3,5740,1274,3627
505,Greece,GRC,2015,29,5897,1428,9,0,382,5,47,129,48018,5300,182,43,33165,1301,4243,3,5787,1280,3745
506,Greece,GRC,2016,31,6220,1458,9,0,387,6,30,124,48832,5719,195,48,33581,1299,4445,3,5766,1284,3840
507,Greece,GRC,2017,30,6488,1476,9,0,377,5,26,130,50809,5649,166,44,33865,1301,4374,3,5933,1303,3853
508,Greece,GRC,2018,30,6766,1536,9,0,377,5,24,135,54042,5874,152,44,34702,1346,4532,3,6220,1342,4001
509,Greece,GRC,2019,30,6996,1567,10,0,373,4,22,137,55921,5957,140,44,35234,1366,4604,4,6399,1366,4075
510,Hungary,HUN,1990,170,2390,607,19,0,339,26,165,596,71986,1301,1102,15,31280,1866,785,4,5385,5951,9162
511,Hungary,HUN,1991,166,2446,605,20,0,335,18,207,562,71311,1295,1127,15,31433,1826,750,4,5287,6324,9499
512,Hungary,HUN,1992,159,2498,619,20,0,347,16,217,548,73052,1336,969,15,32909,1864,757,4,5426,7202,10477
513,Hungary,HUN,1993,151,2556,622,20,0,330,23,275,513,73185,1335,838,15,33455,1863,747,5,5398,7765,11051
514,Hungary,HUN,1994,145,2605,613,20,0,319,15,239,473,71259,1305,753,16,33370,1828,715,5,5233,7915,11123
515,Hungary,HUN,1995,138,2682,622,20,0,294,18,242,432,70774,1275,664,18,33647,1824,718,5,5088,7847,11005
516,Hungary,HUN,1996,129,2725,616,20,0,265,12,208,382,68068,1238,615,19,32860,1756,706,6,4759,7214,10234
517,Hungary,HUN,1997,124,2760,626,20,0,253,17,192,348,67646,1226,556,23,33325,1810,719,7,4582,7093,10097
518,Hungary,HUN,1998,124,2809,643,21,0,266,8,176,325,68265,1200,524,24,34412,1912,754,7,4516,7241,10273
519,Hungary,HUN,1999,106,2849,657,21,0,257,6,175,305,68110,1194,472,25,35153,2001,791,8,4490,7155,10169
520,Hungary,HUN,2000,98,2928,647,19,0,233,9,157,258,64750,1103,496,26,34527,1970,802,7,4203,6588,9514
521,Hungary,HUN,2001,96,2990,649,19,0,212,7,131,232,62846,1028,443,25,34712,1953,822,8,4061,6170,9033
522,Hungary,HUN,2002,92,3045,664,19,0,211,8,122,212,62901,1015,402,28,35369,2123,880,7,4165,5999,8866
523,Hungary,HUN,2003,91,3109,686,19,0,207,8,107,194,63277,1011,379,30,36101,2293,946,8,4378,5898,8790
524,Hungary,HUN,2004,91,3163,699,21,0,198,6,111,176,62352,990,350,35,35952,2370,984,8,4505,5660,8509
525,Hungary,HUN,2005,91,3287,732,25,0,199,7,94,162,63351,1003,336,45,36538,2588,1086,10,4884,5592,8469
526,Hungary,HUN,2006,86,3393,739,27,0,196,9,85,140,61740,979,315,54,36166,2579,1157,12,5014,5359,8222
527,Hungary,HUN,2007,85,3491,769,31,0,192,10,84,133,62201,995,306,68,36688,2618,1253,13,5244,5278,8202
528,Hungary,HUN,2008,79,3575,771,32,0,179,14,60,119,60527,981,290,83,36025,2516,1304,14,5222,4924,7799
